Human_id,Species_id,Type
PRAMEF2,Pramel50,ortholog_many2many
PRAMEF2,Pramel5,ortholog_many2many
PRAMEF2,Gm2042,ortholog_many2many
PRAMEF2,Pramel19,ortholog_many2many
PRAMEF2,Pramel31,ortholog_many2many
PRAMEF2,Oog4,ortholog_many2many
PRAMEF2,Gm7982,ortholog_many2many
PRAMEF2,Pramel47,ortholog_many2many
PRAMEF2,Pramel41,ortholog_many2many
PRAMEF2,Pramel24,ortholog_many2many
PRAMEF2,Pramel25,ortholog_many2many
PRAMEF2,Pramel35,ortholog_many2many
PRAMEF2,Gm6367,ortholog_many2many
PRAMEF2,Pramel32,ortholog_many2many
PRAMEF2,Gm13102,ortholog_many2many
PRAMEF2,Gm16513,ortholog_many2many
PRAMEF2,Pramel37,ortholog_many2many
PRAMEF2,Oog3,ortholog_many2many
PRAMEF2,Pramel17,ortholog_many2many
PRAMEF2,Pramel48,ortholog_many2many
PRAMEF2,Pramel44,ortholog_many2many
PRAMEF2,Pramel39,ortholog_many2many
PRAMEF2,Pramel28,ortholog_many2many
PRAMEF2,Pramel29,ortholog_many2many
PRAMEF2,Pramel4,ortholog_many2many
PRAMEF2,Pramel36,ortholog_many2many
PRAMEF2,Pramel15,ortholog_many2many
PRAMEF2,Pramel45,ortholog_many2many
PRAMEF2,Pramel13,ortholog_many2many
PRAMEF2,Pramel7,ortholog_many2many
PRAMEF2,Pramel43,ortholog_many2many
PRAMEF2,Pramel42,ortholog_many2many
PRAMEF2,Pramel23,ortholog_many2many
PRAMEF2,Gm16367,ortholog_many2many
PRAMEF2,Gm3286,ortholog_many2many
PRAMEF2,Pramel34,ortholog_many2many
PRAMEF2,Gm6351,ortholog_many2many
PRAMEF2,E330014E10Rik,ortholog_many2many
PRAMEF2,Pramel27,ortholog_many2many
PRAMEF2,Pramel6,ortholog_many2many
PRAMEF2,Gm12789,ortholog_many2many
PRAMEF2,Pramel1,ortholog_many2many
PRAMEF2,Pramel40,ortholog_many2many
PRAMEF2,Pramel18,ortholog_many2many
PRAMEF2,Pramel20,ortholog_many2many
PRAMEF2,Pramel33,ortholog_many2many
PRAMEF2,Pramel46,ortholog_many2many
PRAMEF2,Oog1,ortholog_many2many
PRAMEF2,Pramel21,ortholog_many2many
PRAMEF2,Pramel12,ortholog_many2many
PRAMEF2,Pramel16,ortholog_many2many
EEF1G,Eef1g,ortholog_one2one
ZNF101,Zfp81,ortholog_one2many
ZNF101,Zfp952,ortholog_one2many
ZNF101,Zfp472,ortholog_one2many
ZNF101,Zfp955a,ortholog_one2many
ZNF101,Zfp101,ortholog_one2many
ZNF101,Zfp955b,ortholog_one2many
RNF8,Gm28043,ortholog_one2many
RNF8,Rnf8,ortholog_one2many
VPS13A,Vps13a,ortholog_one2one
PRAMEF4,Pramel22,ortholog_many2many
PRAMEF4,Pramel26,ortholog_many2many
PRAMEF4,Gm12790,ortholog_many2many
PRAMEF4,Gm6205,ortholog_many2many
PRAMEF4,Gm3183,ortholog_many2many
PRAMEF4,C130073F10Rik,ortholog_many2many
PRAMEF4,Pramel14,ortholog_many2many
PRAMEF4,AA792892,ortholog_many2many
PRAMEF4,Pramel38,ortholog_many2many
PRAMEF4,Gm13040,ortholog_many2many
PRAMEF4,Oog2,ortholog_many2many
PRAMEF4,Pramel49,ortholog_many2many
PRAMEF4,Pramel30,ortholog_many2many
PRAMEF4,Gm13057,ortholog_many2many
PRAMEF4,Pramel11,ortholog_many2many
PRAMEF4,Pramel51,ortholog_many2many
PRAMEF4,Gm13043,ortholog_many2many
PRAMEF4,Pramel50,ortholog_many2many
PRAMEF4,Pramel5,ortholog_many2many
PRAMEF4,Gm2042,ortholog_many2many
PRAMEF4,Pramel19,ortholog_many2many
PRAMEF4,Pramel31,ortholog_many2many
PRAMEF4,Oog4,ortholog_many2many
PRAMEF4,Gm7982,ortholog_many2many
PRAMEF4,Pramel47,ortholog_many2many
PRAMEF4,Pramel41,ortholog_many2many
PRAMEF4,Pramel24,ortholog_many2many
PRAMEF4,Pramel25,ortholog_many2many
PRAMEF4,Pramel35,ortholog_many2many
PRAMEF4,Gm6367,ortholog_many2many
PRAMEF4,Pramel32,ortholog_many2many
PRAMEF4,Gm13102,ortholog_many2many
PRAMEF4,Gm16513,ortholog_many2many
PRAMEF4,Pramel37,ortholog_many2many
PRAMEF4,Oog3,ortholog_many2many
PRAMEF4,Pramel17,ortholog_many2many
PRAMEF4,Pramel48,ortholog_many2many
PRAMEF4,Pramel44,ortholog_many2many
PRAMEF4,Pramel39,ortholog_many2many
PRAMEF4,Pramel28,ortholog_many2many
PRAMEF4,Pramel29,ortholog_many2many
PRAMEF4,Pramel4,ortholog_many2many
PRAMEF4,Pramel36,ortholog_many2many
PRAMEF4,Pramel15,ortholog_many2many
PRAMEF4,Pramel45,ortholog_many2many
PRAMEF4,Pramel13,ortholog_many2many
PRAMEF4,Pramel7,ortholog_many2many
PRAMEF4,Pramel43,ortholog_many2many
PRAMEF4,Pramel42,ortholog_many2many
PRAMEF4,Pramel23,ortholog_many2many
PRAMEF4,Gm16367,ortholog_many2many
PRAMEF4,Gm3286,ortholog_many2many
PRAMEF4,Pramel34,ortholog_many2many
PRAMEF4,Gm6351,ortholog_many2many
PRAMEF4,E330014E10Rik,ortholog_many2many
PRAMEF4,Pramel27,ortholog_many2many
PRAMEF4,Pramel6,ortholog_many2many
PRAMEF4,Gm12789,ortholog_many2many
PRAMEF4,Pramel1,ortholog_many2many
PRAMEF4,Pramel40,ortholog_many2many
PRAMEF4,Pramel18,ortholog_many2many
PRAMEF4,Pramel20,ortholog_many2many
PRAMEF4,Pramel33,ortholog_many2many
PRAMEF4,Pramel46,ortholog_many2many
PRAMEF4,Oog1,ortholog_many2many
PRAMEF4,Pramel21,ortholog_many2many
PRAMEF4,Pramel12,ortholog_many2many
PRAMEF4,Pramel16,ortholog_many2many
MMP24,Mmp24,ortholog_one2one
CELA2A,Cela2a,ortholog_one2many
TBC1D14,Tbc1d14,ortholog_one2one
TMEM117,Tmem117,ortholog_one2one
SLC5A5,Slc5a5,ortholog_one2one
DEPP1,Depp1,ortholog_one2one
SPIDR,Spidr,ortholog_one2one
MORN4,Morn4,ortholog_one2one
FAM83C,Fam83c,ortholog_one2one
MROH8,Mroh8,ortholog_one2one
UNC79,Unc79,ortholog_one2one
CELA2B,Cela2a,ortholog_one2many
GSTO1,Gsto1,ortholog_one2one
CDC45,Cdc45,ortholog_one2one
NELL1,Nell1,ortholog_one2one
ANO8,Ano8,ortholog_one2one
CENPQ,Cenpq,ortholog_one2one
RPN2,Rpn2,ortholog_one2one
TEX49,Tex49,ortholog_one2one
ARL6IP1,Arl6ip1,ortholog_one2one
HTR2C,Htr2c,ortholog_one2one
RUNX2,Runx2,ortholog_one2one
SLC2A13,Slc2a13,ortholog_one2one
SPEN,Spen,ortholog_one2one
RADX,Radx,ortholog_one2one
FRAT1,Peg12,ortholog_one2many
FRAT1,Frat1,ortholog_one2many
ITIH4,Itih4,ortholog_one2one
TMTC1,Tmtc1,ortholog_one2one
BLOC1S2,Bloc1s2,ortholog_one2one
FAM32A,Fam32a,ortholog_one2one
IL4R,Il4ra,ortholog_one2one
AURKAIP1,Aurkaip1,ortholog_one2one
DRD5,Drd5,ortholog_one2one
RER1,Rer1,ortholog_one2one
POM121C,Pom121,ortholog_one2many
COL4A6,Col4a6,ortholog_one2one
UBTD1,Ubtd1,ortholog_one2one
RGS12,Rgs12,ortholog_one2one
CCDC186,Ccdc186,ortholog_one2one
BABAM1,Babam1,ortholog_one2many
IP6K3,Ip6k3,ortholog_one2one
SERPINB13,Serpinb13,ortholog_one2one
SIRPA,Gm5150,ortholog_many2many
SIRPA,Sirpb1b,ortholog_many2many
SIRPA,Sirpb1a,ortholog_many2many
SIRPA,Sirpa,ortholog_many2many
SIRPA,Gm9733,ortholog_many2many
SIRPA,Sirpb1c,ortholog_many2many
ARMH4,Armh4,ortholog_one2one
SERPINB4,Serpinb3b,ortholog_many2many
SERPINB4,Serpinb3c,ortholog_many2many
SERPINB4,Serpinb3d,ortholog_many2many
SERPINB4,Serpinb3a,ortholog_many2many
C12orf40,CN725425,ortholog_one2one
CLPSL2,Clpsl2,ortholog_one2one
SPDYE5,Spdye4b,ortholog_many2many
SPDYE5,Spdye4a,ortholog_many2many
IRAK1BP1,Irak1bp1,ortholog_one2one
EXOC5,Exoc5,ortholog_one2one
PANK4,Pank4,ortholog_one2one
GOT1,Got1,ortholog_one2one
DSN1,Dsn1,ortholog_one2one
NANOG,Nanog,ortholog_one2many
BICRAL,Bicral,ortholog_one2one
COMTD1,Comtd1,ortholog_one2one
SRCAP,Gm42715,ortholog_many2many
SRCAP,Srcap,ortholog_many2many
SLC38A1,Slc38a1,ortholog_one2one
AVPI1,Avpi1,ortholog_one2one
SERPINB11,Serpinb11,ortholog_one2one
CUTC,Cutc,ortholog_one2one
CCDC126,Ccdc126,ortholog_one2one
NIPA1,Nipa1,ortholog_one2one
WRAP73,Wrap73,ortholog_one2one
SEPTIN5,Gm49601,ortholog_many2many
SEPTIN5,Septin5,ortholog_many2many
TCP11,Tcp11,ortholog_one2one
SDHAF3,Sdhaf3,ortholog_one2one
ECD,Ecd,ortholog_one2one
IMMP1L,Immp1l,ortholog_one2one
XKR6,Xkr6,ortholog_one2one
FBLN2,Fbln2,ortholog_one2one
DDC,Ddc,ortholog_one2one
COX8C,Cox8b,ortholog_one2one
YY1,Yy1,ortholog_one2one
SERPINB3,Serpinb3b,ortholog_many2many
SERPINB3,Serpinb3c,ortholog_many2many
SERPINB3,Serpinb3d,ortholog_many2many
SERPINB3,Serpinb3a,ortholog_many2many
GNRH1,Gnrh1,ortholog_one2one
SNURF,Snurf,ortholog_many2many
SNURF,Gm38393,ortholog_many2many
CBLIF,Cblif,ortholog_one2one
OTULINL,Otulinl,ortholog_one2one
TSSK6,Tssk6,ortholog_one2one
NDUFA13,Ndufa13,ortholog_one2one
EMC1,Emc1,ortholog_one2one
NRDE2,Nrde2,ortholog_one2one
OR5D16,Olfr1155,ortholog_one2one
SCGB2A1,Scgb2a2,ortholog_one2many
NUP155,Nup155,ortholog_one2one
FIBIN,Fibin,ortholog_one2one
NCAN,Ncan,ortholog_one2one
SIPA1,Sipa1,ortholog_one2one
ASXL3,Asxl3,ortholog_one2one
JAKMIP1,Jakmip1,ortholog_one2one
DLL4,Dll4,ortholog_one2one
ZBTB46,Zbtb46,ortholog_one2one
DDX24,Ddx24,ortholog_one2one
SUGP1,Sugp1,ortholog_one2one
SLC9A8,Slc9a8,ortholog_one2one
ITIH1,Itih1,ortholog_one2one
PRTG,Prtg,ortholog_one2one
SPOCK2,Spock2,ortholog_one2one
GP1BB,Gp1bb,ortholog_one2one
NAPB,Napb,ortholog_one2one
GNB1L,Gnb1l,ortholog_one2one
DUSP14,Dusp14,ortholog_one2one
RAD51,Rad51,ortholog_one2one
DYNAP,Gm36255,ortholog_one2one
LIG3,Lig3,ortholog_one2one
LDLRAD4,Ldlrad4,ortholog_one2one
CALHM3,Calhm3,ortholog_one2one
NDUFS8,Ndufs8,ortholog_one2one
RRP12,Rrp12,ortholog_one2one
ITCH,Itch,ortholog_one2one
CCDC85C,Ccdc85c,ortholog_one2one
RTN4R,Rtn4r,ortholog_one2one
VPS13D,Vps13d,ortholog_one2one
MVP,Mvp,ortholog_one2one
DGCR6L,Dgcr6,ortholog_one2many
LRFN4,Lrfn4,ortholog_one2one
NEDD4L,Nedd4l,ortholog_one2one
BORCS8-MEF2B,Mef2b,ortholog_one2many
MOK,Mok,ortholog_one2one
KIAA0232,D5Ertd579e,ortholog_one2one
RABL2B,Rabl2,ortholog_one2many
EPHX2,Ephx2,ortholog_one2one
FAM166B,Fam166b,ortholog_one2one
LMTK2,Lmtk2,ortholog_one2one
OXSR1,Oxsr1,ortholog_one2one
ALG10B,Alg10b,ortholog_one2many
CLNK,Clnk,ortholog_one2one
DENND2B,Denn2b,ortholog_one2one
FBXL7,Fbxl7,ortholog_one2one
ACTC1,Actc1,ortholog_one2one
RASAL3,Rasal3,ortholog_one2one
CISD3,Cisd3,ortholog_one2one
COX14,Cox14,ortholog_one2one
CKS2,Cks2,ortholog_one2one
MRPL45,Mrpl45,ortholog_one2one
IGHV3OR16-13,Ighv4-1,ortholog_many2many
IGHV3OR16-13,Ighv11-2,ortholog_many2many
IGHV3OR16-13,Ighv11-1,ortholog_many2many
ANKRD33B,Ankrd33b,ortholog_one2one
FERMT1,Fermt1,ortholog_one2one
ERP44,Erp44,ortholog_one2one
CCNT1,Ccnt1,ortholog_one2one
MLXIPL,Mlxipl,ortholog_one2one
RN7SKP183,7SK,ortholog_one2one
SPEF2,Spef2,ortholog_one2one
RNU6-641P,U6,ortholog_one2one
RNU6-49P,Gm26128,ortholog_many2many
RNU6-49P,U6,ortholog_many2many
RNU6-49P,U6,ortholog_many2many
RNU6-1087P,Gm22974,ortholog_one2one
ZNF85,Zfp953,ortholog_many2many
ZNF85,Gm49345,ortholog_many2many
ZNF85,Zfp457,ortholog_many2many
ZNF85,Zfp595,ortholog_many2many
ZNF85,Zfp738,ortholog_many2many
MIR221,Mir221,ortholog_one2one
RNU6-1189P,Gm22301,ortholog_one2one
MIR222,Mir222,ortholog_one2one
TRMO,Trmo,ortholog_one2one
RNU6-29P,Gm23407,ortholog_one2one
RNU6-421P,U6,ortholog_one2one
MIR532,Mir532,ortholog_one2one
MIR188,Mir188,ortholog_one2one
MIR501,Mir501,ortholog_one2one
MIR502,Mir500,ortholog_one2one
LRPAP1,Lrpap1,ortholog_one2one
MIR223,Mir223,ortholog_one2one
NLK,Nlk,ortholog_one2one
ORC6,Orc6,ortholog_one2one
RNU6-1078P,U6,ortholog_one2many
RNU6-1078P,U6,ortholog_one2many
RNU6-1044P,Gm22335,ortholog_one2one
RNU2-68P,Gm22984,ortholog_one2many
MAMDC2,Mamdc2,ortholog_one2one
RNU1-112P,Gm24036,ortholog_one2many
RNU1-112P,Gm25589,ortholog_one2many
MIR361,Mir361,ortholog_one2one
RNU6-974P,U6,ortholog_one2many
RNU6-974P,Gm24423,ortholog_one2many
RNU6-974P,U6,ortholog_one2many
CAMKV,Camkv,ortholog_one2one
DDX11,Ddx11,ortholog_one2one
RN7SKP194,7SK,ortholog_one2many
RN7SKP194,7SK,ortholog_one2many
RNU6-30P,U6,ortholog_one2one
RNU6-309P,Gm24892,ortholog_one2many
SNORA35B,Gm25107,ortholog_one2one
MIR374A,Mir374c,ortholog_one2one
SNORA35,Snora35,ortholog_one2one
MIR374B,Mir374b,ortholog_one2one
MIR448,Mir448,ortholog_one2one
C19orf44,1700030K09Rik,ortholog_one2one
GDAP1L1,Gdap1l1,ortholog_one2one
RNU6-207P,Gm24536,ortholog_one2one
TREML4,Treml4,ortholog_one2one
RNU6-1015P,Gm23819,ortholog_one2one
LRRC37B,Gm884,ortholog_many2many
LRRC37B,Lrrc37a,ortholog_many2many
MIR450A2,Mir450-2,ortholog_one2one
MIR450B,Mir450b,ortholog_one2one
RNU6-203P,U6,ortholog_one2many
MIR450A1,Mir450-1,ortholog_one2one
MIR542,Mir542,ortholog_one2one
RN7SKP31,7SK,ortholog_one2one
MIR424,Mir322,ortholog_one2one
MIR504,Mir504,ortholog_one2one
RNU4-44P,Gm25995,ortholog_one2many
RAD23B,Rad23b,ortholog_one2one
MIR363,Mir363,ortholog_one2one
RNU6-985P,U6,ortholog_one2many
MIR19B2,Mir19b-2,ortholog_one2one
RNU1-115P,Gm22283,ortholog_one2one
Metazoa_SRP,Metazoa_SRP,ortholog_many2many
Metazoa_SRP,Metazoa_SRP,ortholog_many2many
Metazoa_SRP,Metazoa_SRP,ortholog_many2many
Metazoa_SRP,Metazoa_SRP,ortholog_many2many
Metazoa_SRP,Metazoa_SRP,ortholog_many2many
Metazoa_SRP,Gm27956,ortholog_many2many
Metazoa_SRP,Gm24576,ortholog_many2many
Metazoa_SRP,Gm25735,ortholog_many2many
Metazoa_SRP,Gm22642,ortholog_many2many
Metazoa_SRP,Gm25574,ortholog_many2many
Metazoa_SRP,Gm24809,ortholog_many2many
Metazoa_SRP,Gm25072,ortholog_many2many
Metazoa_SRP,Metazoa_SRP,ortholog_many2many
Metazoa_SRP,Metazoa_SRP,ortholog_many2many
Metazoa_SRP,Metazoa_SRP,ortholog_many2many
Metazoa_SRP,Metazoa_SRP,ortholog_many2many
RN7SKP189,7SK,ortholog_one2many
RN7SKP189,7SK,ortholog_one2many
RN7SKP189,7SK,ortholog_one2many
RN7SKP189,7SK,ortholog_one2many
RN7SKP189,7SK,ortholog_one2many
RNA5SP525,5S_rRNA,ortholog_one2many
MIR105-1,Mir105,ortholog_one2many
MIR105-2,Mir105,ortholog_one2many
MIR514B,Mir509,ortholog_one2one
BAK1,Bak1,ortholog_one2one
IGHV2OR16-5,Ighv8-6,ortholog_many2many
IGHV2OR16-5,Ighv8-8,ortholog_many2many
IGHV2OR16-5,Ighv8-9,ortholog_many2many
IGHV2OR16-5,Ighv8-13,ortholog_many2many
IGHV2OR16-5,Ighv8-12,ortholog_many2many
IGHV2OR16-5,Ighv8-2,ortholog_many2many
IGHV2OR16-5,Ighv8-11,ortholog_many2many
IGHV2OR16-5,Ighv8-5,ortholog_many2many
IGHV2OR16-5,Ighv8-4,ortholog_many2many
SNORA11C,Gm22488,ortholog_one2many
SH3BP2,Sh3bp2,ortholog_one2one
TRIM14,Trim14,ortholog_one2one
SYN1,Syn1,ortholog_one2one
NETO2,Neto2,ortholog_one2one
CYP4F22,Cyp4f39,ortholog_one2one
B3GAT2,B3gat2,ortholog_one2one
SAYSD1,Saysd1,ortholog_one2one
ZBTB43,Zbtb43,ortholog_one2one
DLK2,Dlk2,ortholog_one2one
TCL1B,Tcl1b4,ortholog_one2many
TCL1B,Tcl1b2,ortholog_one2many
TCL1B,Tcl1b3,ortholog_one2many
TCL1B,Tcl1b5,ortholog_one2many
TCL1B,Tcl1b1,ortholog_one2many
TECPR2,Tecpr2,ortholog_one2one
CSTF2T,Cstf2t,ortholog_one2one
PABIR1,Fam122a,ortholog_one2one
PCGF5,Pcgf5,ortholog_one2one
ELK1,Elk1,ortholog_one2one
CDC5L,Gm9049,ortholog_one2many
CDC5L,Gm9046,ortholog_one2many
CDC5L,Gm9045,ortholog_one2many
CDC5L,Gm9040,ortholog_one2many
CDC5L,Cdc5l,ortholog_one2many
CDC5L,Gm9048,ortholog_one2many
CDC5L,Gm32802,ortholog_one2many
CDC5L,Gm32717,ortholog_one2many
CDC5L,Gm9044,ortholog_one2many
TRIO,Trio,ortholog_one2one
TXNRD2,Txnrd2,ortholog_one2one
ELP3,Elp3,ortholog_one2one
EEPD1,Eepd1,ortholog_one2one
USHBP1,Ushbp1,ortholog_one2one
ARHGAP19,Arhgap19,ortholog_one2many
VPS35L,Vps35l,ortholog_one2one
LMX1B,Lmx1b,ortholog_one2one
SRC,Src,ortholog_one2one
TREML1,Treml1,ortholog_one2one
KIF15,Kif15,ortholog_one2one
UXT,Uxt,ortholog_one2one
SAMD9L,Samd9l,ortholog_one2one
CCL11,Ccl11,ortholog_one2one
TJAP1,Tjap1,ortholog_one2one
PSMC1,Psmc1,ortholog_one2one
TPD52L2,Tpd52l2,ortholog_one2one
GOLM2,Golm2,ortholog_one2one
ARHGAP23,Arhgap23,ortholog_one2one
TIMP1,Timp1,ortholog_one2one
C7orf57,Gm11992,ortholog_one2one
DPCD,Gm17018,ortholog_one2one
NANS,Nans,ortholog_one2one
ZNF682,Zfp953,ortholog_many2many
ZNF682,Gm49345,ortholog_many2many
ZNF682,Zfp457,ortholog_many2many
ZNF682,Zfp595,ortholog_many2many
ZNF682,Zfp738,ortholog_many2many
DAB2IP,Dab2ip,ortholog_one2one
ZMYM3,Zmym3,ortholog_one2one
PTGER2,Ptger2,ortholog_one2one
HTR6,Htr6,ortholog_one2one
WDR1,Wdr1,ortholog_one2one
PCLO,Pclo,ortholog_one2one
POLL,Poll,ortholog_one2one
ARHGEF16,Arhgef16,ortholog_one2one
MTA1,Mta1,ortholog_one2one
CHERP,Cherp,ortholog_one2one
AGXT2,Agxt2,ortholog_one2one
CCL7,Ccl7,ortholog_one2one
CRISP2,Crisp2,ortholog_one2one
CCL18,Ccl3,ortholog_one2many
BAHD1,Bahd1,ortholog_one2one
CCL15,Ccl9,ortholog_many2many
CCL15,Ccl6,ortholog_many2many
SPATA21,Spata21,ortholog_one2one
UBE2V2,Ube2v2,ortholog_one2one
GRB7,Grb7,ortholog_one2one
SHC4,Shc4,ortholog_one2one
ATP13A1,Atp13a1,ortholog_one2one
C3orf18,6430571L13Rik,ortholog_one2one
RBP7,Rbp7,ortholog_one2one
LDB2,Ldb2,ortholog_one2one
PRAMEF13,Pramel22,ortholog_many2many
PRAMEF13,Pramel26,ortholog_many2many
PRAMEF13,Gm12790,ortholog_many2many
PRAMEF13,Gm6205,ortholog_many2many
PRAMEF13,Gm3183,ortholog_many2many
PRAMEF13,C130073F10Rik,ortholog_many2many
PRAMEF13,Pramel14,ortholog_many2many
PRAMEF13,AA792892,ortholog_many2many
PRAMEF13,Pramel38,ortholog_many2many
PRAMEF13,Gm13040,ortholog_many2many
PRAMEF13,Oog2,ortholog_many2many
PRAMEF13,Pramel49,ortholog_many2many
PRAMEF13,Pramel30,ortholog_many2many
PRAMEF13,Gm13057,ortholog_many2many
PRAMEF13,Pramel11,ortholog_many2many
PRAMEF13,Pramel51,ortholog_many2many
PRAMEF13,Gm13043,ortholog_many2many
PRAMEF13,Pramel50,ortholog_many2many
PRAMEF13,Pramel5,ortholog_many2many
PRAMEF13,Gm2042,ortholog_many2many
PRAMEF13,Pramel19,ortholog_many2many
PRAMEF13,Pramel31,ortholog_many2many
PRAMEF13,Oog4,ortholog_many2many
PRAMEF13,Gm7982,ortholog_many2many
PRAMEF13,Pramel47,ortholog_many2many
PRAMEF13,Pramel41,ortholog_many2many
PRAMEF13,Pramel24,ortholog_many2many
PRAMEF13,Pramel25,ortholog_many2many
PRAMEF13,Pramel35,ortholog_many2many
PRAMEF13,Gm6367,ortholog_many2many
PRAMEF13,Pramel32,ortholog_many2many
PRAMEF13,Gm13102,ortholog_many2many
PRAMEF13,Gm16513,ortholog_many2many
PRAMEF13,Pramel37,ortholog_many2many
PRAMEF13,Oog3,ortholog_many2many
PRAMEF13,Pramel17,ortholog_many2many
PRAMEF13,Pramel48,ortholog_many2many
PRAMEF13,Pramel44,ortholog_many2many
PRAMEF13,Pramel39,ortholog_many2many
PRAMEF13,Pramel28,ortholog_many2many
PRAMEF13,Pramel29,ortholog_many2many
PRAMEF13,Pramel4,ortholog_many2many
PRAMEF13,Pramel36,ortholog_many2many
PRAMEF13,Pramel15,ortholog_many2many
PRAMEF13,Pramel45,ortholog_many2many
PRAMEF13,Pramel13,ortholog_many2many
PRAMEF13,Pramel7,ortholog_many2many
PRAMEF13,Pramel43,ortholog_many2many
PRAMEF13,Pramel42,ortholog_many2many
PRAMEF13,Pramel23,ortholog_many2many
PRAMEF13,Gm16367,ortholog_many2many
PRAMEF13,Gm3286,ortholog_many2many
PRAMEF13,Pramel34,ortholog_many2many
PRAMEF13,Gm6351,ortholog_many2many
PRAMEF13,E330014E10Rik,ortholog_many2many
PRAMEF13,Pramel27,ortholog_many2many
PRAMEF13,Pramel6,ortholog_many2many
PRAMEF13,Gm12789,ortholog_many2many
PRAMEF13,Pramel1,ortholog_many2many
PRAMEF13,Pramel40,ortholog_many2many
PRAMEF13,Pramel18,ortholog_many2many
PRAMEF13,Pramel20,ortholog_many2many
PRAMEF13,Pramel33,ortholog_many2many
PRAMEF13,Pramel46,ortholog_many2many
PRAMEF13,Oog1,ortholog_many2many
PRAMEF13,Pramel21,ortholog_many2many
PRAMEF13,Pramel12,ortholog_many2many
PRAMEF13,Pramel16,ortholog_many2many
BBS9,Bbs9,ortholog_one2one
GPR157,Gpr157,ortholog_one2one
SEL1L2,Sel1l2,ortholog_one2one
DAPK1,Dapk1,ortholog_one2one
ZBTB40,Zbtb40,ortholog_one2one
PKHD1,Pkhd1,ortholog_one2one
RICTOR,Rictor,ortholog_one2one
SMIM4,Smim4,ortholog_one2one
SLC20A2,Slc20a2,ortholog_one2one
TUSC2,Tusc2,ortholog_one2one
SNAP23,Snap23,ortholog_one2one
FAM204A,Fam204a,ortholog_one2one
MICOS10-NBL1,Micos10,ortholog_one2many
ERGIC3,Ergic3,ortholog_one2one
SAC3D1,Sac3d1,ortholog_one2one
FBXO44,Fbxo44,ortholog_one2one
CCL15-CCL14,Ccl9,ortholog_many2many
CCL15-CCL14,Ccl6,ortholog_many2many
PRPF19,Prpf19,ortholog_one2one
ITGB1BP2,Itgb1bp2,ortholog_one2one
SIAH1,Siah1a,ortholog_one2many
SIAH1,Siah1b,ortholog_one2many
ATG7,Atg7,ortholog_one2one
RASSF8,Rassf8,ortholog_one2one
MAN2B2,Man2b2,ortholog_one2one
SDR42E2,Gm5737,ortholog_one2one
CILP2,Cilp2,ortholog_one2one
RPL36AL,Gm6525,ortholog_one2one
DNAJA2,Dnaja2,ortholog_one2one
FBXW4,Fbxw4,ortholog_one2one
OGT,Ogt,ortholog_one2one
SEL1L,Sel1l,ortholog_one2one
ACACA,Acaca,ortholog_one2one
TNFRSF10B,Tnfrsf22,ortholog_many2many
TNFRSF10B,Tnfrsf23,ortholog_many2many
TNFRSF10B,Tnfrsf26,ortholog_many2many
PBX4,Pbx4,ortholog_one2one
PRAMEF10,Pramel22,ortholog_many2many
PRAMEF10,Pramel26,ortholog_many2many
PRAMEF10,Gm12790,ortholog_many2many
PRAMEF10,Gm6205,ortholog_many2many
PRAMEF10,Gm3183,ortholog_many2many
PRAMEF10,C130073F10Rik,ortholog_many2many
PRAMEF10,Pramel14,ortholog_many2many
PRAMEF10,AA792892,ortholog_many2many
PRAMEF10,Pramel38,ortholog_many2many
PRAMEF10,Gm13040,ortholog_many2many
PRAMEF10,Oog2,ortholog_many2many
PRAMEF10,Pramel49,ortholog_many2many
PRAMEF10,Pramel30,ortholog_many2many
PRAMEF10,Gm13057,ortholog_many2many
PRAMEF10,Pramel11,ortholog_many2many
PRAMEF10,Pramel51,ortholog_many2many
PRAMEF10,Gm13043,ortholog_many2many
PRAMEF10,Pramel50,ortholog_many2many
PRAMEF10,Pramel5,ortholog_many2many
PRAMEF10,Gm2042,ortholog_many2many
PRAMEF10,Pramel19,ortholog_many2many
PRAMEF10,Pramel31,ortholog_many2many
PRAMEF10,Oog4,ortholog_many2many
PRAMEF10,Gm7982,ortholog_many2many
PRAMEF10,Pramel47,ortholog_many2many
PRAMEF10,Pramel41,ortholog_many2many
PRAMEF10,Pramel24,ortholog_many2many
PRAMEF10,Pramel25,ortholog_many2many
PRAMEF10,Pramel35,ortholog_many2many
PRAMEF10,Gm6367,ortholog_many2many
PRAMEF10,Pramel32,ortholog_many2many
PRAMEF10,Gm13102,ortholog_many2many
PRAMEF10,Gm16513,ortholog_many2many
PRAMEF10,Pramel37,ortholog_many2many
PRAMEF10,Oog3,ortholog_many2many
PRAMEF10,Pramel17,ortholog_many2many
PRAMEF10,Pramel48,ortholog_many2many
PRAMEF10,Pramel44,ortholog_many2many
PRAMEF10,Pramel39,ortholog_many2many
PRAMEF10,Pramel28,ortholog_many2many
PRAMEF10,Pramel29,ortholog_many2many
PRAMEF10,Pramel4,ortholog_many2many
PRAMEF10,Pramel36,ortholog_many2many
PRAMEF10,Pramel15,ortholog_many2many
PRAMEF10,Pramel45,ortholog_many2many
PRAMEF10,Pramel13,ortholog_many2many
PRAMEF10,Pramel7,ortholog_many2many
PRAMEF10,Pramel43,ortholog_many2many
PRAMEF10,Pramel42,ortholog_many2many
PRAMEF10,Pramel23,ortholog_many2many
PRAMEF10,Gm16367,ortholog_many2many
